yearID,Rank,G,W,L,R,AB,H,2B,3B,HR,BB,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,FP,BPF,PPF
1939,1,156,97,57,767,5378,1493,269,60,98,500,595,510,3.27,86,13,9,4209,1340,81,499,637,159,0.97,102,99
1939,3,154,87,67,797,5316,1490,291,79,85,557,700,618,4.08,69,10,13,4092,1394,75,602,614,180,0.97,97,96
1939,5,155,81,73,849,5326,1487,277,67,124,620,762,652,4.29,64,8,16,4101,1430,104,574,633,198,0.96,107,106
1939,5,151,77,74,703,5129,1395,211,38,116,498,685,596,4.07,55,6,20,3957,1412,86,477,505,153,0.97,101,101
1939,1,152,106,45,967,5300,1521,259,55,166,701,556,496,3.31,87,15,26,4044,1208,85,567,565,126,0.97,99,95
1939,7,153,55,97,711,5309,1438,282,55,98,503,1022,863,5.79,50,6,12,4026,1687,148,579,397,210,0.96,97,101
1939,8,152,45,106,553,5133,1341,232,40,49,421,856,762,5.17,67,3,12,3978,1502,106,579,447,171,0.97,94,100
1939,6,153,68,85,666,5269,1453,261,60,63,477,721,624,4.15,53,10,15,4062,1537,70,423,464,168,0.97,98,98
1939,8,156,43,111,733,5422,1453,242,50,91,559,1035,916,6.01,56,3,3,4113,1724,133,739,516,199,0.96,102,105
1939,2,155,92,61,779,5447,1601,332,62,98,475,633,552,3.59,45,18,32,4152,1377,76,498,603,177,0.97,106,105
1939,6,153,65,87,702,5334,1483,249,79,44,547,797,692,4.6,72,4,10,4062,1420,75,602,521,205,0.96,92,94
1940,4,154,82,72,872,5481,1566,301,80,145,590,825,749,4.89,51,4,16,4137,1568,124,625,613,173,0.97,104,102
1940,2,156,88,65,697,5470,1421,256,70,93,522,621,557,3.5,65,17,14,4299,1366,101,393,639,183,0.97,108,105
1940,7,152,65,87,623,5329,1366,219,50,59,402,745,658,4.36,76,9,12,4077,1444,83,573,435,183,0.97,94,96
1940,4,155,82,72,735,5386,1499,238,63,73,496,672,576,3.74,83,10,18,4158,1335,111,480,574,185,0.96,102,101
1940,5,154,75,79,681,5389,1441,272,48,86,482,636,548,3.54,69,12,14,4176,1418,74,430,564,199,0.96,98,97
1940,1,155,100,53,707,5372,1427,264,38,89,453,528,477,3.05,91,10,11,4221,1263,73,445,557,117,0.98,102,99
1940,2,155,89,65,710,5361,1422,287,61,101,519,637,555,3.63,72,13,22,4125,1328,86,512,686,148,0.97,98,97
1940,1,155,90,64,888,5418,1549,312,65,134,664,717,613,4.01,59,10,23,4125,1425,102,570,752,194,0.96,109,108
1940,6,152,72,80,663,5324,1423,201,46,91,453,659,573,3.79,57,11,18,4080,1383,110,473,606,139,0.97,101,101
1940,3,155,88,66,817,5286,1371,243,66,155,648,671,593,3.89,76,10,14,4119,1389,119,511,559,152,0.97,96,92
1940,8,154,54,100,703,5304,1391,242,53,105,556,932,780,5.22,72,4,12,4035,1543,135,534,488,238,0.96,97,101
1940,8,153,50,103,494,5137,1225,180,35,75,435,750,663,4.4,66,5,8,4071,1429,92,475,485,181,0.97,95,101
1940,4,156,78,76,809,5466,1511,276,68,76,553,783,672,4.36,49,8,24,4164,1569,72,492,491,217,0.96,99,99
1940,6,156,67,87,757,5416,1423,278,58,118,556,882,781,5.12,64,4,9,4119,1592,113,646,439,158,0.97,102,105
1940,3,156,84,69,747,5499,1514,266,61,119,479,699,594,3.83,71,10,14,4188,1457,83,488,550,174,0.97,106,103
1940,7,154,64,90,665,5365,1453,266,67,52,468,811,688,4.59,74,6,7,4050,1494,93,618,618,192,0.96,93,95
1941,2,155,84,70,865,5359,1517,304,55,124,683,750,639,4.19,70,8,11,4116,1453,88,611,574,169,0.97,103,101
1941,1,157,100,54,800,5485,1494,286,69,101,600,581,496,3.14,66,17,22,4263,1236,81,495,603,162,0.97,106,102
1941,7,156,62,92,592,5414,1357,231,38,48,471,720,608,3.95,62,10,9,4155,1440,75,554,446,190,0.97,94,97
1941,3,156,77,77,638,5404,1376,245,47,47,510,649,554,3.52,106,14,4,4248,1362,89,521,564,180,0.97,99,99
1941,6,155,70,84,666,5230,1323,239,25,99,559,670,564,3.72,74,8,9,4092,1431,60,449,548,180,0.97,96,96
1941,3,154,88,66,616,5218,1288,213,33,64,477,564,488,3.17,89,19,10,4158,1300,61,510,627,150,0.97,101,99
1941,4,155,75,79,677,5283,1350,249,84,103,512,668,597,3.9,68,10,19,4131,1366,71,660,617,142,0.97,95,95
1941,4,155,75,79,686,5370,1412,247,55,81,602,743,641,4.18,52,8,16,4143,1399,80,645,697,186,0.96,110,110
1941,5,156,74,79,667,5395,1401,248,35,95,504,706,609,3.94,55,12,18,4173,1455,90,539,566,160,0.97,103,102
1941,1,156,101,53,830,5444,1464,243,60,151,616,631,548,3.53,75,13,26,4188,1309,81,598,589,165,0.97,99,95
1941,8,154,64,90,713,5336,1431,240,69,85,574,840,733,4.83,64,3,18,4095,1516,136,557,386,200,0.96,98,101
1941,8,155,43,111,501,5233,1277,188,38,64,451,793,686,4.5,35,4,9,4116,1499,79,606,552,186,0.96,95,101
1941,4,156,81,73,690,5297,1417,233,65,56,547,643,531,3.48,71,8,12,4122,1392,66,492,410,194,0.96,100,100
1941,6,157,70,84,765,5408,1440,281,58,91,775,823,728,4.72,65,7,10,4167,1563,120,549,454,151,0.97,104,104
1941,2,155,97,56,734,5457,1482,254,56,70,540,589,502,3.19,64,15,20,4248,1289,85,502,659,171,0.97,107,104
1941,6,156,70,84,728,5521,1502,257,80,52,470,798,671,4.35,69,8,7,4167,1524,69,603,544,188,0.96,95,97
1942,2,152,93,59,761,5248,1451,244,55,103,591,594,519,3.44,84,11,17,4074,1260,65,553,500,157,0.97,104,102
1942,2,155,104,50,742,5285,1398,263,34,62,572,510,441,2.84,67,16,24,4194,1205,73,493,612,138,0.97,103,99
1942,7,150,59,89,515,5077,1216,210,19,68,474,645,557,3.76,68,9,8,4002,1326,82,518,414,139,0.97,97,100
1942,6,148,66,82,538,4949,1215,214,36,25,497,609,523,3.58,86,8,8,3942,1304,74,473,432,173,0.97,97,98
1942,6,155,68,86,591,5352,1360,224,41,75,509,665,560,3.6,71,10,14,4200,1447,70,525,507,169,0.97,96,96
1942,4,154,76,76,527,5260,1216,198,39,66,483,545,442,2.82,80,12,8,4233,1213,47,526,616,175,0.97,100,99
1942,4,156,75,79,590,5317,1344,223,58,50,500,659,559,3.59,61,12,11,4206,1353,61,560,448,163,0.97,94,94
1942,5,156,73,81,589,5327,1313,217,37,76,509,587,487,3.13,65,12,14,4197,1321,60,598,671,193,0.96,108,108
1942,3,154,85,67,675,5210,1323,162,35,109,558,600,504,3.31,70,12,13,4110,1299,94,493,497,137,0.97,101,102
1942,1,154,103,51,801,5305,1429,223,57,108,591,507,445,2.91,88,18,17,4125,1259,71,431,558,142,0.97,98,94
1942,8,154,55,99,549,5285,1315,213,46,33,440,801,679,4.45,67,5,9,4122,1404,89,639,546,188,0.96,100,104
1942,8,151,42,109,394,5060,1174,168,37,44,392,706,614,4.12,51,2,6,4023,1328,61,605,472,193,0.96,94,99
1942,5,151,66,81,585,5104,1250,173,49,54,537,631,537,3.58,64,13,11,4053,1376,62,435,426,182,0.96,103,102
1942,3,151,82,69,730,5229,1354,239,62,98,609,637,544,3.59,68,12,13,4089,1387,63,505,488,167,0.97,102,102
1942,1,156,106,48,755,5421,1454,282,69,60,551,482,399,2.55,70,18,15,4230,1192,49,473,651,169,0.97,108,104
1942,7,151,62,89,653,5295,1364,224,49,40,581,817,685,4.58,68,12,11,4038,1496,50,558,496,222,0.96,99,100
1943,7,155,68,84,563,5392,1314,223,42,57,486,607,547,3.45,62,13,16,4278,1369,61,615,513,153,0.97,102,101
1943,3,153,81,72,716,5309,1444,263,35,39,580,674,590,3.88,50,13,22,4107,1326,59,637,588,167,0.97,101,100
1943,6,153,68,85,465,5196,1213,202,36,39,469,612,504,3.25,87,13,4,4191,1361,66,441,409,178,0.97,98,100
1943,4,155,82,72,573,5254,1297,193,46,33,561,594,498,3.2,70,12,19,4200,1352,54,501,476,166,0.97,99,101
1943,5,154,74,79,632,5279,1380,207,56,52,574,600,510,3.31,67,13,14,4158,1379,53,394,513,167,0.97,98,98
1943,2,155,87,67,608,5329,1362,229,47,43,445,543,488,3.13,78,18,17,4212,1299,38,579,498,121,0.98,99,99
1943,3,153,82,71,600,5269,1344,246,45,55,567,577,492,3.15,64,14,20,4218,1234,52,606,585,157,0.97,93,94
1943,5,155,78,76,632,5364,1401,200,47,77,483,560,470,3,67,18,20,4233,1226,51,549,706,177,0.97,107,106
1943,8,156,55,98,558,5290,1309,153,33,81,480,713,632,4.08,35,6,19,4182,1474,80,626,588,167,0.97,100,101
1943,1,155,98,56,669,5282,1350,218,59,100,624,542,461,2.93,83,14,13,4245,1229,60,489,653,160,0.97,101,98
1943,8,155,49,105,497,5244,1219,174,44,26,430,717,627,4.05,73,5,13,4182,1421,73,536,503,162,0.97,99,103
1943,7,157,64,90,571,5297,1321,186,36,66,499,676,586,3.79,66,10,14,4176,1436,59,451,431,187,0.97,95,99
1943,4,157,80,74,669,5353,1401,240,73,42,573,605,480,3.08,74,11,12,4212,1424,44,422,396,170,0.97,104,103
1943,6,153,72,80,596,5175,1269,229,36,78,569,604,525,3.41,64,10,14,4155,1397,74,488,572,152,0.97,104,102
1943,1,157,105,49,679,5438,1515,259,72,70,428,475,407,2.57,94,21,15,4281,1246,33,477,639,151,0.97,106,101
1943,2,153,84,69,666,5233,1328,245,50,47,605,595,490,3.18,61,16,21,4164,1293,48,540,495,179,0.97,96,97
1944,4,156,77,77,739,5400,1456,277,56,69,522,676,592,3.82,58,7,17,4182,1404,66,592,524,172,0.97,99,100
1944,7,155,63,91,690,5393,1450,255,51,56,486,832,711,4.68,50,4,13,4101,1471,75,660,487,197,0.96,98,98
1944,6,155,65,89,593,5282,1299,250,39,79,456,674,566,3.67,70,13,12,4164,1430,80,527,454,182,0.97,104,106
1944,7,154,71,83,543,5292,1307,210,55,23,439,662,553,3.58,64,5,17,4170,1411,68,420,481,183,0.97,98,99
1944,4,157,75,79,702,5462,1425,236,46,71,520,669,558,3.59,70,11,13,4200,1484,75,458,545,185,0.97,99,97
1944,3,155,89,65,573,5271,1340,229,31,51,423,537,461,2.97,93,17,12,4194,1292,60,390,369,138,0.97,96,97
1944,5,155,72,82,643,5481,1458,270,50,70,512,677,575,3.65,48,7,18,4257,1428,40,621,524,164,0.97,96,96
1944,2,156,88,66,658,5344,1405,220,44,60,532,581,481,3.09,87,20,8,4200,1373,39,452,568,190,0.97,105,103
1944,5,155,67,87,682,5306,1398,191,47,93,512,773,650,4.29,47,4,21,4089,1413,116,587,499,179,0.97,99,101
1944,3,154,83,71,674,5331,1410,216,74,96,523,617,524,3.39,78,9,13,4170,1351,82,532,529,156,0.97,104,102
1944,5,155,72,82,525,5312,1364,169,47,36,422,594,506,3.26,72,10,14,4191,1345,58,390,534,174,0.97,97,101
1944,8,154,61,92,539,5301,1331,199,42,55,470,658,564,3.64,66,11,6,4185,1407,49,459,496,177,0.97,96,99
1944,2,158,90,63,744,5428,1441,248,80,70,573,662,540,3.44,77,10,19,4242,1466,65,435,452,191,0.97,105,103
1944,1,154,89,65,684,5269,1328,223,45,72,531,587,492,3.17,71,16,17,4191,1392,58,469,581,171,0.97,107,107
1944,1,157,105,49,772,5475,1507,274,59,100,544,490,423,2.67,89,26,12,4281,1228,55,468,637,112,0.98,103,99
1944,8,154,64,90,592,5319,1386,186,42,33,470,664,536,3.49,83,13,11,4143,1410,48,475,503,218,0.96,95,95
1945,7,157,71,83,599,5367,1393,225,44,50,541,674,587,3.8,71,15,13,4170,1389,58,656,490,168,0.97,103,101
1945,3,155,87,67,795,5418,1468,257,71,57,629,724,572,3.7,61,7,18,4176,1357,74,586,557,230,0.96,99,99
1945,6,154,67,85,721,5441,1453,229,25,101,520,728,624,4.04,57,7,13,4173,1474,99,557,404,193,0.96,100,101
1945,6,150,71,78,596,5077,1330,204,55,22,470,633,545,3.69,84,13,13,3990,1400,63,448,486,180,0.97,97,98
1945,1,155,98,56,735,5298,1465,229,52,57,554,532,452,2.98,86,15,14,4098,1301,57,385,541,119,0.98,98,96
1945,7,154,61,93,536,5283,1317,221,26,56,392,694,607,4,77,11,6,4095,1438,70,534,372,146,0.97,98,99
1945,5,147,73,72,557,4898,1249,216,48,65,505,548,479,3.31,76,14,12,3906,1269,39,501,497,126,0.97,95,96
1945,1,155,88,65,633,5257,1345,227,47,77,517,565,463,2.99,78,19,16,4179,1305,48,538,588,158,0.97,107,105
1945,5,154,78,74,668,5350,1439,175,35,114,501,700,620,4.06,53,13,21,4122,1401,85,528,530,166,0.97,101,102
1945,4,152,81,71,676,5176,1343,189,61,93,618,606,519,3.45,78,9,14,4065,1277,66,485,474,175,0.97,105,103
1945,8,153,52,98,494,5296,1297,201,37,33,449,638,555,3.62,65,11,8,4143,1380,55,571,531,152,0.97,98,101
1945,8,154,46,108,548,5203,1278,197,27,56,449,865,697,4.64,31,4,26,4056,1544,61,608,432,234,0.96,96,100
1945,4,155,82,72,753,5343,1425,259,56,72,590,686,579,3.76,73,8,16,4161,1477,61,455,518,178,0.97,104,104
1945,3,154,81,70,597,5227,1302,215,37,63,500,548,482,3.14,91,10,8,4146,1307,59,506,570,143,0.97,106,106
1945,2,155,95,59,756,5487,1498,256,44,64,515,583,507,3.24,77,18,9,4224,1351,70,497,510,136,0.97,103,99
1945,2,156,87,67,622,5326,1375,197,63,27,545,562,458,2.92,82,19,11,4236,1307,42,440,550,183,0.97,91,92
1946,1,156,104,50,792,5318,1441,268,50,109,687,594,524,3.38,79,15,20,4188,1359,89,501,667,139,0.97,106,105
1946,2,157,96,60,701,5285,1376,233,66,55,691,570,481,3.05,52,14,28,4254,1280,58,671,647,174,0.97,101,99
1946,4,154,81,72,630,5225,1377,238,48,44,558,592,510,3.35,73,10,12,4113,1291,76,478,566,169,0.97,101,101
1946,5,155,74,80,562,5312,1364,206,44,37,501,595,479,3.1,62,9,16,4176,1348,80,508,550,173,0.97,96,97
1946,3,155,82,71,626,5298,1344,223,50,56,586,581,501,3.24,59,15,11,4179,1370,58,527,619,146,0.97,98,97
1946,6,156,67,87,523,5291,1262,206,33,65,493,570,484,3.08,69,17,11,4239,1334,70,467,506,152,0.97,97,99
1946,6,156,68,86,537,5242,1285,233,56,79,506,638,558,3.62,63,16,13,4164,1282,84,649,789,147,0.97,93,94
1946,2,155,92,62,704,5318,1373,212,41,108,622,567,502,3.22,94,18,15,4206,1277,97,497,896,155,0.97,107,105
1946,8,154,61,93,612,5191,1326,176,37,121,532,685,589,3.92,47,8,13,4059,1313,114,660,581,159,0.97,100,101
1946,3,154,87,67,684,5139,1275,208,50,136,627,547,473,3.13,68,17,17,4083,1232,66,552,653,147,0.97,101,98
1946,8,155,49,105,529,5200,1317,220,51,40,482,680,582,3.9,61,10,5,4026,1371,83,577,562,167,0.97,98,100
1946,5,155,69,85,560,5233,1351,209,40,80,417,705,607,3.99,55,11,23,4107,1442,73,542,490,147,0.97,97,100
1946,7,155,63,91,552,5199,1300,202,52,60,592,668,566,3.72,61,10,6,4110,1406,50,561,458,184,0.97,103,104
1946,7,156,66,88,621,5373,1350,220,46,84,465,710,607,3.95,63,13,12,4146,1465,73,573,574,159,0.97,106,107
1946,1,156,98,58,712,5372,1426,265,56,81,530,545,467,3.01,75,18,15,4191,1326,63,493,607,123,0.98,104,101
1946,4,155,76,78,608,5337,1388,260,63,60,511,706,580,3.74,71,8,10,4188,1459,81,547,537,211,0.96,94,95
1947,3,157,83,71,720,5322,1412,206,54,103,666,669,589,3.81,64,13,19,4173,1383,84,575,586,137,0.97,107,105
1947,1,155,94,60,774,5249,1428,241,50,83,732,668,584,3.82,47,14,34,4125,1299,104,626,592,129,0.97,104,101
1947,3,154,86,68,701,5253,1444,265,42,85,558,622,548,3.62,74,14,13,4086,1342,93,453,494,153,0.97,98,97
1947,6,155,70,84,553,5274,1350,211,41,53,492,661,563,3.64,47,11,27,4173,1384,76,603,522,155,0.97,96,98
1947,6,155,69,85,567,5305,1373,231,48,71,471,722,614,4.04,46,8,15,4101,1449,106,618,571,150,0.97,96,97
1947,5,154,73,81,681,5299,1372,242,43,95,539,755,669,4.41,54,13,13,4095,1442,102,589,633,136,0.97,100,102
1947,4,157,80,74,687,5367,1392,234,51,112,502,588,536,3.44,55,13,29,4206,1244,94,628,590,104,0.98,98,94
1947,2,158,85,69,714,5276,1363,234,42,103,762,642,555,3.57,77,15,18,4194,1382,79,531,648,155,0.97,104,103
1947,4,155,81,73,830,5343,1446,220,48,221,494,761,672,4.44,58,6,14,4089,1428,122,590,553,155,0.97,101,100
1947,1,155,97,57,794,5308,1439,230,72,115,610,568,518,3.39,73,14,21,4122,1221,95,628,691,109,0.98,99,95
1947,5,156,78,76,633,5198,1311,218,52,61,605,614,542,3.51,70,12,15,4173,1291,85,597,493,143,0.97,102,103
1947,7,155,62,92,589,5256,1354,210,52,60,464,687,599,3.96,70,8,14,4086,1399,98,513,514,152,0.97,96,98
1947,7,156,62,92,744,5307,1385,216,44,156,607,817,714,4.68,44,9,13,4122,1488,155,592,530,149,0.97,103,104
1947,8,154,59,95,564,5145,1238,189,52,90,583,744,657,4.33,50,7,13,4095,1426,103,604,552,134,0.97,102,105
1947,2,156,89,65,780,5422,1462,235,65,115,612,634,548,3.53,65,12,20,4191,1417,106,495,642,127,0.97,104,101
1947,7,154,64,90,496,5112,1234,186,48,42,525,675,601,3.97,67,15,12,4086,1408,63,579,551,142,0.97,97,100
1948,2,155,96,59,907,5363,1471,277,40,121,823,720,653,4.26,70,11,13,4137,1445,83,592,513,116,0.98,105,102
1948,3,155,84,70,744,5328,1393,256,54,91,601,667,580,3.75,52,9,22,4176,1328,119,633,670,160,0.97,104,101
1948,1,154,91,62,739,5297,1458,272,49,95,671,584,520,3.37,70,10,17,4167,1354,93,430,579,143,0.97,99,98
1948,8,154,51,101,559,5192,1303,172,39,55,595,814,731,4.89,35,2,23,4035,1454,89,673,403,154,0.97,96,99
1948,8,155,64,90,597,5352,1402,225,44,87,443,706,602,4,51,7,10,4065,1355,89,619,636,172,0.97,95,98
1948,7,153,64,89,588,5127,1266,221,37,104,478,752,667,4.47,40,8,20,4029,1410,104,572,599,153,0.97,97,99
1948,1,156,97,58,840,5446,1534,242,54,155,646,568,504,3.22,66,26,30,4227,1246,82,628,595,114,0.98,97,95
1948,5,154,78,76,700,5235,1396,219,58,78,671,726,635,4.15,60,5,22,4131,1367,92,589,678,155,0.97,103,102
1948,5,155,78,76,780,5277,1352,210,49,164,599,704,600,3.93,54,15,21,4119,1425,122,556,527,156,0.97,101,100
1948,3,154,94,60,857,5324,1480,251,75,139,623,633,569,3.75,62,16,24,4095,1289,94,641,654,120,0.97,99,95
1948,4,154,84,70,729,5181,1345,231,47,68,726,735,673,4.43,74,7,18,4104,1456,86,638,486,113,0.98,101,101
1948,6,155,66,88,591,5287,1367,227,39,91,440,729,617,4.08,61,6,15,4086,1385,95,556,550,210,0.96,98,99
1948,4,156,83,71,706,5286,1388,191,54,108,580,699,632,4.15,65,5,19,4113,1373,120,564,543,135,0.97,102,103
1948,6,155,59,94,671,5303,1438,251,62,63,578,849,764,5.01,35,4,20,4119,1513,103,737,531,168,0.97,103,106
1948,2,155,85,69,742,5302,1396,238,58,105,594,646,594,3.91,60,13,18,4104,1392,103,476,625,118,0.98,106,103
1948,7,154,56,97,578,5111,1245,203,75,31,568,796,701,4.65,42,4,22,4071,1439,81,734,446,154,0.97,97,101
1949,2,155,96,58,896,5320,1500,272,36,131,835,667,607,3.97,84,16,16,4131,1375,82,661,598,120,0.98,108,104
1949,1,156,97,57,879,5400,1477,236,47,152,638,651,594,3.8,62,15,17,4224,1306,132,582,743,124,0.97,105,102
1949,4,157,75,79,706,5336,1376,246,33,103,684,719,621,3.99,68,12,11,4200,1466,110,520,589,149,0.97,95,94
1949,6,154,63,91,648,5204,1340,207,66,43,702,737,651,4.3,57,10,17,4089,1362,108,693,502,135,0.97,96,99
1949,8,154,61,93,593,5214,1336,212,53,97,396,773,678,4.5,44,8,17,4071,1487,104,575,544,187,0.97,97,99
1949,7,156,62,92,627,5469,1423,264,35,86,429,770,676,4.34,55,10,6,4203,1423,124,640,538,136,0.97,101,104
1949,3,154,89,65,675,5221,1358,194,58,112,601,574,516,3.36,65,10,19,4149,1275,82,611,594,103,0.98,98,95
1949,4,155,87,67,751,5259,1405,215,51,88,751,655,584,3.77,70,19,12,4179,1338,102,628,631,132,0.97,101,99
1949,5,156,73,81,736,5308,1383,203,52,147,613,693,583,3.82,68,10,9,4122,1328,132,544,516,163,0.97,101,99
1949,1,155,97,57,829,5196,1396,215,60,115,731,637,562,3.69,59,12,36,4113,1231,98,812,671,137,0.97,100,96
1949,5,154,81,73,726,5123,1331,214,49,82,783,725,642,4.23,85,9,11,4095,1359,105,758,490,140,0.97,97,98
1949,3,154,81,73,662,5307,1349,232,55,122,528,668,601,3.89,58,12,15,4173,1389,104,502,495,158,0.97,97,97
1949,6,154,71,83,681,5214,1350,191,41,126,548,760,689,4.57,53,9,15,4068,1452,142,535,556,132,0.97,102,104
1949,7,155,53,101,667,5112,1301,213,30,117,631,913,776,5.21,43,3,16,4023,1583,113,685,432,165,0.97,105,109
1949,2,157,96,58,766,5463,1513,281,54,102,569,616,538,3.44,64,13,19,4221,1356,87,507,606,142,0.97,104,103
1949,8,154,50,104,584,5234,1330,207,41,81,593,868,762,5.1,44,9,9,4035,1438,79,779,451,161,0.97,98,101
1950,3,154,94,60,1027,5516,1665,287,61,161,719,804,739,4.88,66,6,28,4086,1413,121,748,630,111,0.98,111,108
1950,2,155,89,65,847,5364,1461,247,46,194,607,724,661,4.28,62,10,21,4167,1397,163,591,772,127,0.97,103,99
1950,4,156,83,71,785,5363,1411,246,36,148,615,736,637,4.14,88,7,10,4155,1411,129,554,615,182,0.97,94,93
1950,6,156,60,94,625,5260,1368,172,47,93,551,749,669,4.41,62,7,9,4095,1370,107,734,566,135,0.97,97,98
1950,7,154,64,89,643,5230,1298,224,47,161,479,772,652,4.28,55,9,19,4113,1452,130,593,559,198,0.96,99,102
1950,6,153,66,87,654,5253,1366,257,27,99,504,734,651,4.32,67,7,13,4071,1363,145,582,686,140,0.97,100,102
1950,4,155,92,62,806,5263,1417,222,46,164,693,654,574,3.75,69,11,16,4134,1289,120,647,674,129,0.97,97,94
1950,2,157,95,59,837,5381,1518,285,50,114,722,713,644,4.12,72,9,20,4221,1444,141,553,576,120,0.98,103,102
1950,3,154,86,68,735,5238,1352,204,50,133,627,643,567,3.71,70,19,15,4125,1268,140,536,596,137,0.97,101,99
1950,1,155,98,56,914,5361,1511,234,70,159,687,691,633,4.15,66,12,31,4116,1322,118,708,712,119,0.97,97,94
1950,8,154,52,102,670,5212,1361,204,53,100,685,913,821,5.49,50,3,18,4038,1528,138,729,466,155,0.97,98,99
1950,1,157,91,63,722,5426,1440,225,55,125,535,624,547,3.5,57,13,27,4218,1324,122,530,620,151,0.97,98,97
1950,8,154,57,96,681,5327,1404,227,59,138,564,857,754,4.96,42,6,16,4104,1472,152,616,556,136,0.97,103,106
1950,7,154,58,96,684,5163,1269,235,43,106,690,916,789,5.2,56,7,14,4095,1629,129,651,448,196,0.96,104,108
1950,5,153,78,75,693,5215,1353,255,50,102,606,670,598,3.97,57,10,14,4068,1398,119,535,603,130,0.97,104,103
1950,5,155,67,87,690,5251,1365,190,53,76,671,813,706,4.66,59,7,18,4092,1479,99,648,486,167,0.97,95,98
1951,3,154,87,67,804,5378,1428,233,32,127,756,725,644,4.14,46,7,24,4197,1413,100,599,658,138,0.97,110,109
1951,2,158,97,60,855,5492,1511,249,37,184,603,672,613,3.88,64,10,13,4269,1360,150,549,693,128,0.97,102,99
1951,4,155,76,78,723,5293,1385,234,37,130,565,662,579,3.75,73,16,12,4167,1378,96,595,604,145,0.97,93,93
1951,4,155,81,73,714,5378,1453,229,64,86,596,644,551,3.5,74,11,14,4254,1353,109,549,572,151,0.97,98,98
1951,8,155,62,92,614,5307,1327,200,47,103,477,750,668,4.34,48,10,10,4155,1416,125,572,544,181,0.97,102,104
1951,6,155,68,86,559,5285,1309,215,33,88,415,667,571,3.7,55,14,23,4170,1357,119,490,584,140,0.97,101,103
1951,2,155,93,61,696,5250,1346,208,35,140,606,594,522,3.38,76,10,19,4173,1287,86,577,642,134,0.97,95,92
1951,5,154,73,81,685,5336,1413,231,35,104,568,741,660,4.29,51,8,17,4152,1385,102,602,597,163,0.97,100,101
1951,1,157,98,59,781,5360,1396,201,53,179,671,641,546,3.48,64,9,18,4236,1334,148,482,625,170,0.97,101,99
1951,1,154,98,56,798,5194,1395,208,48,140,605,621,541,3.56,66,24,22,4101,1290,92,562,664,144,0.97,97,93
1951,6,154,70,84,736,5277,1381,262,43,102,677,745,674,4.47,52,7,22,4074,1421,109,569,437,135,0.97,101,103
1951,5,154,73,81,648,5332,1384,199,47,108,505,644,586,3.81,57,19,15,4152,1373,110,497,570,138,0.97,99,97
1951,7,155,64,90,689,5318,1372,218,56,137,557,845,734,4.79,40,9,22,4140,1479,157,609,580,170,0.97,102,106
1951,8,154,52,102,611,5219,1288,223,47,86,521,882,789,5.18,56,5,9,4110,1525,131,801,550,171,0.97,103,107
1951,3,155,81,73,683,5317,1404,230,57,95,569,671,609,3.95,58,9,23,4161,1391,119,568,546,125,0.98,100,100
1951,7,154,62,92,672,5329,1399,242,45,54,560,764,681,4.49,58,6,13,4098,1429,110,630,475,160,0.97,98,100
1952,6,154,76,78,668,5246,1338,233,34,113,542,658,579,3.8,53,7,24,4116,1332,107,623,624,143,0.97,108,107
1952,1,155,96,57,775,5266,1380,199,32,153,663,603,549,3.53,45,11,24,4197,1295,121,544,773,105,0.98,102,98
1952,7,155,64,89,569,5221,1214,187,31,110,483,651,586,3.78,63,11,13,4188,1388,106,525,687,153,0.97,97,98
1952,3,156,81,73,610,5316,1337,199,38,80,541,568,511,3.25,53,15,28,4248,1251,86,578,774,123,0.98,101,99
1952,5,155,77,77,628,5330,1408,223,45,107,422,631,551,3.58,59,15,15,4158,1265,101,534,661,146,0.97,101,103
1952,6,154,69,85,615,5234,1303,212,45,104,480,659,607,4.01,56,11,12,4089,1377,111,517,579,107,0.98,99,100
1952,2,155,93,61,763,5330,1399,211,49,148,626,606,519,3.32,80,19,18,4221,1278,94,556,671,155,0.97,94,91
1952,8,156,50,104,557,5258,1278,190,37,103,553,738,655,4.25,51,10,14,4164,1394,111,591,702,149,0.97,100,103
1952,2,154,92,62,722,5229,1337,186,56,151,536,639,547,3.59,49,12,31,4113,1282,121,538,655,153,0.97,101,99
1952,1,154,95,59,727,5294,1411,221,56,129,566,557,482,3.14,72,21,27,4143,1240,94,581,666,127,0.97,95,91
